has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,0,3,5,0,0,0,139,0,2,1,10,0,0,1,0,0,0,3,0,0,0,0,10,0,https://plant-peaceful-citrus.glitch.me/csaudit.shtml,1
1,1,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,3,5,5,5,0,0,0,272,0,2,2,16,0,0,1,0,0,1,3,0,0,0,0,0,0,https://optimistic-solomon.185-223-31-92.plesk.page/eurobank/,1
1,1,0,0,0,1,1,1,1,0,0,22,0,0,0,0,0,0,1,0,2,5,0,0,0,468,0,6,3,56,0,0,1,0,1,0,11,0,0,0,0,1,0,http://l2289bc182.temp.swtest.ru/outlook-unimc/,1
1,1,1,0,0,1,1,0,0,0,0,13,58,0,5,232,0,0,11,49,46,32,0,1,1,33463,14,259,115,787,0,1,1,0,1,1,17,1,0,0,0,424,0,https://www.assistenzaintesa-sp.16-170-7-118.cprapid.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://ralkuten.card62499215.link,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://ralkuten.apply814971091035.link,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://raikuten.apply814971091035.link,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://applyrakuten.card62499215.link,1
1,1,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,9,3,6,9,0,0,0,244,0,3,1,58,0,0,1,0,0,1,17,0,0,0,0,2,0,https://maillatt.godaddysites.com/lamailatt,1
1,1,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,8,1,40,16,0,1,0,318,0,1,1,101,0,1,1,0,0,1,17,0,0,0,0,10,0,https://carolynmart445.wixsite.com/my-site-1,1
1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,3,4,0,0,0,90,0,0,1,16,0,0,0,0,0,1,5,0,0,1,3,0,0,https://sroocs-wroiang-yaial.yolasite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,4,0,0,0,47,0,1,1,11,0,0,0,0,0,0,7,0,0,1,2,1,0,https://loginattmailcentre.brizy.site/,1
1,1,0,0,0,1,0,1,0,0,0,3,0,0,0,5,0,0,2,2,3,4,0,0,0,232,0,7,3,19,0,1,0,0,0,1,5,1,0,1,0,3,0,https://bioungs-spliotz-mcliaof.yolasite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,4,0,0,0,47,0,1,1,11,0,0,0,0,0,0,7,0,0,1,2,1,0,https://attemailloginaccountcentre.brizy.site/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fleek.ipfs.io/ipfs/QmNjCKMmZonLN3Bxo6bNTZ494UZNemv6W8mqF6m9V8VVAw/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fleek.ipfs.io/ipfs/QmegMYVXALCWC2NwDWyjbzGKPPYtMBTNC1WWZZxNP9ozMr/,1
1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,0,5,19,0,0,0,257,0,2,1,11,0,0,0,0,0,0,3,0,0,0,0,9,0,https://dour-closed-sloth.glitch.me/,1
1,1,0,0,1,1,1,0,0,0,0,5,0,0,0,0,0,10,1,3,2,29,0,0,0,287,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,https://allstatesframes.com.au/erciyes.edu.tr.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeietvzo363d3a2xmlrwn7j7uaqurqw6jvilvz4uvpja7xehjtrsozy.ipfs.dweb.link/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeialtjiwszvas6b277tyfzlqv6v37llqgom3aeyfvnxcnkb72xaz34.ipfs.dweb.link/?filename=Dt2drtf.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://noisy-smoke-bbba.hopewellheating.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://hidden-rain-4665.timtioga.workers.dev/,1
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,9,0,0,1,466,0,0,1,13,0,0,1,1,0,0,2,0,0,0,0,1,0,https://regular-ember-bobolink.glitch.me/ctegujsd.html,1
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,9,0,0,1,466,0,0,1,13,0,0,1,1,0,0,2,0,0,0,0,1,0,https://breezy-pattern-index.glitch.me/dbghftyjh.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,0,0,0,43,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,https://bancolombia.com7direct.repl.co/?146,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,0,0,0,43,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,https://bancolombia.com7acction.repl.co/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,12,14,0,0,0,78,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://att-101605-1071223.weeblysite.com/,1
1,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,8,0,40,14,0,0,0,273,0,2,2,61,0,1,1,0,0,0,18,0,0,0,0,6,0,https://jmkoloit.wixsite.com/my-site,1
1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,0,3,4,0,0,0,122,0,0,2,17,0,1,0,0,0,1,6,0,0,1,1,1,0,https://mclieull-khuody-mccleiags.yolasite.com/,1
1,1,0,0,1,1,1,0,1,0,0,6,0,0,0,0,0,0,1,4,3,26,0,0,0,90,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,https://ipfs.io/ipfs/Qme8vKFBFNgkjuPoGLRDqj18u6CJN4P5UBYzXnVyZHcHTP?filename=idex.html,1
1,1,1,0,0,1,0,0,1,0,0,3,1,0,40,0,0,0,5,1,11,26,0,0,1,1101,0,2,1,9,0,0,1,0,0,1,6,0,0,0,0,0,0,http://credit-agricole-fr-b01.app.swtest.ru/Pr,1
1,1,1,0,1,1,1,0,1,0,0,16,2,0,0,0,0,0,6,22,33,19,1,1,1,2870,2,11,8,97,0,0,1,0,0,1,3,0,0,0,0,8,0,https://web.95-214-24-226.cprapid.com/,1
1,1,1,0,1,1,1,0,1,0,0,13,1,0,0,0,0,0,19,14,7,19,1,1,1,2426,1,14,10,105,0,0,1,0,0,1,3,0,0,0,0,8,0,http://p2p.193-42-32-232.cprapid.com/,1
1,1,1,0,0,1,1,1,1,0,0,7,1,0,0,0,0,0,5,3,14,20,0,1,0,320,0,2,1,15,0,0,1,0,0,0,2,0,0,0,0,6,0,https://ipfs.io/ipfs/QmaJUKhY1dDskzCGudf4GbnbihocTa6GthX9X8EcX6XnV4/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bitter-butterfly-4e6e.erhpfxpm.workers.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,27,13,0,0,0,25,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,http://roviagatetechnology.com/signin/?GZwlpK10jViXDCRxAgbW74Q9BSmeEuIq5caYtNzkTf,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,https://www.mistoreosqv-jp.top,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,https://www.mistoreosqc-jp.top,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://patient-water-fc18.lrw9enl4.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://odd-leaf-b102.h2kaj4ki.workers.dev/d4b23b89-3212-4352-a35e-5b4bb238e43c(line,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://moored-elated-cricket.glitch.me/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://etc-ssimci.cam,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://etc-seieai.cam,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,104,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,https://dsa231.xyz,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://dhl.g2gb4g.hortikart.com/tracking/tracking.php?id=4988111&page=007,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://autumn-waterfall-00d4.n0ua4rgc.workers.dev/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://druxnjlxso.duckdns.org/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://wmerbossqg.duckdns.org/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://eykdeucwsz.duckdns.org/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,3,4,4,1,0,1,690,0,18,1,48,0,1,0,0,0,0,9,1,0,0,0,0,0,http://mywallet.support,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://ggkrpsieda.duckdns.org/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,5,24,61,1,0,0,1467,0,21,20,42,0,0,0,0,0,0,35,0,0,0,0,28,0,http://1inch-drop.org,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://krzutuhcjo.duckdns.org/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://flrmftlqhf.duckdns.org/,1
1,1,1,0,0,1,1,0,0,0,0,3,5,0,0,13,0,0,5,11,0,28,1,1,0,1974,2,24,0,35,0,0,1,0,0,1,10,1,0,0,0,37,0,http://www.warganet.net/au/myid.telstra.com/manage/?view=login&amp;appIdKey=fcd00c0656cc490&amp;country=,1
1,1,1,0,1,1,1,0,1,0,0,13,1,0,0,0,0,0,19,14,7,19,1,1,1,2426,1,14,10,105,0,0,1,0,0,1,3,0,0,0,0,8,0,http://login.95-214-27-195.cprapid.com/poste,1
1,1,1,0,1,1,0,0,1,0,0,7,2,0,0,0,0,1,7,0,26,4,0,0,0,359,0,6,4,57,0,0,1,1,0,1,9,0,0,0,0,7,1,https://upgradeatttmail.weebly.com/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://hjvtuxsjkx.duckdns.org/,1
1,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,9,0,39,18,1,1,1,1846,8,105,27,221,0,1,0,0,0,0,27,1,0,0,0,82,0,https://replit.com/@banservss/banservss?v=1,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://dkojwzhjdx.duckdns.org/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,24,0,0,0,73,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,https://vstruck.ru/rsiul/def/cn/cnn/allencchina/?i=i&amp;0=,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://fcyyibnquq.duckdns.org/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,17,0,0,0,33,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,https://gwproject.com.au/api/jp/jp/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,17,0,0,0,33,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,https://gwproject.com.au/api/jp/jp?,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://prvurvrquo.duckdns.org/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://sctgppffyd.duckdns.org/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,21,2,10,22,1,0,1,654,0,16,7,83,0,1,0,0,0,0,18,1,0,1,6,33,0,https://cambiodedispositivo-bn.webnode.cr,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,7,0,0,21,1,10,47,0,0,0,574,0,13,3,63,0,1,1,0,0,1,17,1,0,1,3,21,0,https://cambiodedispositivo-bn.webnode.cr/cambio-de-dispositivo,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://lwabbcclgi.duckdns.org/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://ksikyelxeb.duckdns.org/,1
1,1,1,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,2,5,6,14,0,1,0,691,0,2,3,42,0,1,1,0,0,1,3,1,0,0,0,5,0,https://dev-validacionbancariainmediaata.pantheonsite.io,1
1,1,1,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,2,5,6,14,0,1,0,691,0,2,3,42,0,1,1,0,0,1,3,1,0,0,0,5,0,https://dev-onlineservicessbgeneral.pantheonsite.io,1
1,1,1,0,1,1,0,1,0,0,0,4,2,0,0,13,0,0,18,14,16,13,1,1,1,3576,2,32,17,111,0,1,1,1,0,1,6,0,0,0,0,8,0,https://drishtinanda.com/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://luzwvckjpk.duckdns.org/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,0,24,66,56,62,1,1,1,8415,0,73,8,302,0,1,0,0,0,0,17,1,0,0,0,134,0,https://www.eib.edu.au/,1
1,1,0,0,1,1,0,0,1,0,0,6,0,0,0,20,0,0,8,27,44,40,1,1,0,2843,0,56,16,62,0,1,1,0,0,1,9,1,0,0,0,24,0,https://www.info-smbci.lwuwu.xyz/memx/login.jsp,1
1,1,0,0,1,1,0,0,1,0,0,6,0,0,0,20,0,0,8,27,44,40,1,1,0,2843,0,56,16,62,0,1,1,0,0,1,9,1,0,0,0,24,0,https://www.smbic-accout.cawnm.xyz/memx/login.jsp,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://bgqtbwkdxz.duckdns.org/,1
1,1,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,14,0,2,7,0,0,0,46,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,https://sso-godaddy-secureserver.infura-ipfs.io/ipfs/QmUhpxUXyWFqYPtNQBickmn8y3pPC7THd2omoCoZcf4rXH,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://skjwdlragz.duckdns.org/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://vcslxxsnmb.duckdns.org/,1
1,1,1,0,0,1,1,0,1,0,0,4,4,0,0,10,0,0,3,5,3,20,1,0,0,771,1,11,3,59,0,1,1,0,0,1,9,1,0,0,0,15,0,https://redherring.be/wp-includes/customize/cgiawe/home/login/nab/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://zxlthpasor.duckdns.org/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://whxjtisaym.duckdns.org/,1
1,1,0,0,1,1,0,0,1,0,0,12,0,0,0,19,0,0,8,1,17,32,0,1,1,1041,0,20,3,48,0,1,1,0,1,1,6,1,0,0,0,16,0,https://afriland-cameroun.000webhostapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/QmQoqLhLN2ASsd1fnCQaUQUthQ5yii41nZYSVP3vRh5SU3,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://mnbrcndpmg.duckdns.org/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://hnzsqzkdqc.duckdns.org/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://jpnnnufony.duckdns.org/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,10,0,0,0,317,0,2,2,7,0,0,0,0,0,0,9,0,0,0,0,1,0,https://meta-issue.start.page/,1
1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,7,0,2,8,0,1,0,248,0,0,2,15,0,0,1,0,0,1,8,0,0,0,0,0,0,http://app-west.pfewhxon1x-pxr4kg22q6gn.p.temp-site.link/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://keaxeinzyy.duckdns.org/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,66,0,0,0,397,0,8,0,15,0,0,0,0,0,0,14,0,0,0,0,0,1,http://bafybeibl42ktsvapadbw4gsskvweb3bjbcusyi5aa6irr57sbhyki3woha.ipfs.dweb.link/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,66,0,0,0,397,0,8,0,15,0,0,0,0,0,0,14,0,0,0,0,0,1,https://bafybeibl42ktsvapadbw4gsskvweb3bjbcusyi5aa6irr57sbhyki3woha.ipfs.dweb.link/,1
1,1,0,0,1,1,1,1,1,0,0,6,0,0,0,0,0,0,1,3,2,16,0,1,0,120,0,0,1,2,0,0,1,0,1,0,3,0,0,0,0,0,0,http://bafybeifymrefavbbx6vhnzvfumpmeie4lslaj2wduyt4hknckxzjsjarmy.ipfs.dweb.link/gen.html,1
1,1,0,0,1,1,1,1,1,0,0,6,0,0,0,0,0,0,1,3,2,16,0,1,0,120,0,0,1,2,0,0,1,0,1,0,3,0,0,0,0,0,0,https://bafybeifymrefavbbx6vhnzvfumpmeie4lslaj2wduyt4hknckxzjsjarmy.ipfs.dweb.link/gen.html,1
1,1,1,0,1,1,1,0,1,0,0,33,1,0,0,0,0,0,4,0,4,23,0,0,0,2296,1,5,2,52,0,0,1,0,0,1,6,0,0,0,0,1,0,https://ipfs.io/ipfs/bafkreicba2f52xn34krb6ycvy56irbvjg7xw6zpa5zqzwpdp7ortpwfthy,1
1,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,9,2,0,3,19,0,0,0,223,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,2,6,http://bafybeih2v265chutea3o367vbt3yrgsnhq462f2w5qtguvcessls7qlpgy.ipfs.dweb.link/sharepoint.html,1
1,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,9,2,0,3,19,0,0,0,223,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,2,6,https://bafybeih2v265chutea3o367vbt3yrgsnhq462f2w5qtguvcessls7qlpgy.ipfs.dweb.link/sharepoint.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,http://bafybeieykhq2db6gllqw4tixtjb3aiqvverbzudcg4vgpoglzgqehgdnmu.ipfs.dweb.link/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://bafybeieykhq2db6gllqw4tixtjb3aiqvverbzudcg4vgpoglzgqehgdnmu.ipfs.dweb.link/,1
1,1,1,0,0,1,1,1,1,0,0,4,1,0,0,0,0,0,0,0,1,16,0,0,0,218,0,0,1,12,0,0,1,0,0,0,2,0,0,0,0,0,0,https://bafybeib6nrvhylo2lkratsk5i3yyp4j4wvtz2vskoqk4o2qrvumuywxzcq.ipfs.dweb.link/pspxauth.html?info@integritycommission.tc+,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://eoguvktkwd.duckdns.org/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://nwaojvrtaa.duckdns.org/,1
1,1,1,0,0,1,0,0,1,0,0,9,6,0,0,0,0,2,6,4,33,20,0,0,0,605,0,4,2,64,0,0,1,0,0,1,10,0,0,0,0,0,1,https://mudmag.webwave.dev/,1
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,4,3,3,5,10,5,0,1,1,1,741,0,2,9,17,0,0,0,0,0,0,3,0,0,0,0,8,1,https://gpmaamwnfd.duckdns.org/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,55,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://doladowania.tirk12.club/payment/e616edde5598/millennium,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,55,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://doladowania.ry14.xyz/payment/e616edde5598/millennium,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,55,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://doladowania.stiritv.xyz/payment/e616edde5598/millennium,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,55,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://doladowania.xouu3.xyz/payment/e616edde5598/millennium,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,55,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://doladowania.piol6.xyz/payment/e616edde5598/millennium,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,55,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://doladowania.ternopol74.ink/payment/e616edde5598/millennium,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,55,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://doladowania.gezcit89.club/payment/e616edde5598/millennium,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,55,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://doladowania.jorih7.info/payment/e616edde5598/millennium,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,55,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://doladowania.idearesepi.top/payment/e616edde5598/millennium,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,55,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,https://doladowania.sadik.top/payment/e616edde5598/millennium,1
